date,long_outcome,long_return_pct,short_outcome,short_return_pct
2010-06-23,stop_loss,-0.0459580955229029,take_profit,0.0459580955229029
2010-06-24,stop_loss,-0.03909851742516561,take_profit,0.03909851742516561
2010-06-25,stop_loss,-0.03392962263972395,take_profit,0.03392962263972395
2010-06-28,stop_loss,-0.030875076590149673,take_profit,0.030875076590149673
2010-06-29,take_profit,0.03598492085582969,stop_loss,-0.03598492085582969
2010-06-30,take_profit,0.03817065662349544,stop_loss,-0.03817065662349544
2010-07-01,take_profit,0.032600462868662514,stop_loss,-0.032600462868662514
2010-07-02,take_profit,0.03825859711587774,stop_loss,-0.03825859711587774
2010-07-06,take_profit,0.03149647609704721,stop_loss,-0.03149647609704721
2010-07-07,take_profit,0.033455418825180896,stop_loss,-0.033455418825180896
2010-07-08,take_profit,0.030328841065936092,stop_loss,-0.030328841065936092
2010-07-09,take_profit,0.03334563443739955,stop_loss,-0.03334563443739955
2010-07-12,take_profit,0.03267606545635124,stop_loss,-0.03267606545635124
2010-07-13,time_limit,0.023344789064653624,time_limit,-0.023344789064653624
2010-07-14,take_profit,0.030277844782286453,stop_loss,-0.030277844782286453
2010-07-15,time_limit,0.028902378072109568,time_limit,-0.028902378072109568
2010-07-16,take_profit,0.035158821756903505,stop_loss,-0.035158821756903505
2010-07-19,take_profit,0.03979840006450836,stop_loss,-0.03979840006450836
2010-07-20,take_profit,0.03945481299619562,stop_loss,-0.03945481299619562
2010-07-21,take_profit,0.03119481498234646,stop_loss,-0.03119481498234646
2010-07-22,take_profit,0.030148137827392504,stop_loss,-0.030148137827392504
2010-07-23,time_limit,-0.019020570772738377,time_limit,0.019020570772738377
2010-07-26,time_limit,-0.02958027896846985,time_limit,0.02958027896846985
2010-07-27,time_limit,-0.017570884734224208,time_limit,0.017570884734224208
2010-07-28,time_limit,-0.009383603061006095,time_limit,0.009383603061006095
2010-07-29,time_limit,-0.02185171164578192,time_limit,0.02185171164578192
2010-07-30,time_limit,-0.024847928977216223,time_limit,0.024847928977216223
2010-08-02,stop_loss,-0.030684769778853503,take_profit,0.030684769778853503
2010-08-03,stop_loss,-0.03199045559459441,take_profit,0.03199045559459441
2010-08-04,stop_loss,-0.03248626704815321,take_profit,0.03248626704815321
2010-08-05,stop_loss,-0.03145756172528537,take_profit,0.03145756172528537
2010-08-06,stop_loss,-0.03345479299550641,take_profit,0.03345479299550641
2010-08-09,stop_loss,-0.03265727478303665,take_profit,0.03265727478303665
2010-08-10,stop_loss,-0.03336882417339004,take_profit,0.03336882417339004
2010-08-11,stop_loss,-0.03449249326555801,take_profit,0.03449249326555801
2010-08-12,stop_loss,-0.03129919690279257,take_profit,0.03129919690279257
2010-08-13,time_limit,0.023820999113990965,time_limit,-0.023820999113990965
2010-08-16,time_limit,0.01274667878057663,time_limit,-0.01274667878057663
2010-08-17,stop_loss,-0.03704711670287661,take_profit,0.03704711670287661
2010-08-18,stop_loss,-0.038801488018497955,take_profit,0.038801488018497955
2010-08-19,take_profit,0.03337064499966835,stop_loss,-0.03337064499966835
2010-08-20,take_profit,0.031247183235406657,stop_loss,-0.031247183235406657
2010-08-23,take_profit,0.03519387934174053,stop_loss,-0.03519387934174053
2010-08-24,take_profit,0.03733550670471344,stop_loss,-0.03733550670471344
2010-08-25,take_profit,0.033320893080414596,stop_loss,-0.033320893080414596
2010-08-26,take_profit,0.03069492638724853,stop_loss,-0.03069492638724853
2010-08-27,take_profit,0.0377130518588157,stop_loss,-0.0377130518588157
2010-08-30,take_profit,0.0395028102841091,stop_loss,-0.0395028102841091
2010-08-31,take_profit,0.0395028102841091,stop_loss,-0.0395028102841091
2010-09-01,take_profit,0.039277200584972645,stop_loss,-0.039277200584972645
2010-09-02,take_profit,0.032976976607309784,stop_loss,-0.032976976607309784
2010-09-03,take_profit,0.035453375106807176,stop_loss,-0.035453375106807176
2010-09-07,take_profit,0.03137573812997946,stop_loss,-0.03137573812997946
2010-09-08,take_profit,0.03995484230093361,stop_loss,-0.03995484230093361
2010-09-09,take_profit,0.03517335054360231,stop_loss,-0.03517335054360231
2010-09-10,take_profit,0.03547398554448258,stop_loss,-0.03547398554448258
2010-09-13,time_limit,0.014539749732424886,time_limit,-0.014539749732424886
2010-09-14,take_profit,0.035608065807202466,stop_loss,-0.035608065807202466
2010-09-15,take_profit,0.03166993503454108,stop_loss,-0.03166993503454108
2010-09-16,take_profit,0.031943771952347266,stop_loss,-0.031943771952347266
2010-09-17,take_profit,0.03155828376127771,stop_loss,-0.03155828376127771
2010-09-20,time_limit,0.02136457039142706,time_limit,-0.02136457039142706
2010-09-21,time_limit,0.026583378513311048,time_limit,-0.026583378513311048
2010-09-22,take_profit,0.03165192718530461,stop_loss,-0.03165192718530461
2010-09-23,take_profit,0.03146656524972775,stop_loss,-0.03146656524972775
2010-09-24,time_limit,0.02508322214720801,time_limit,-0.02508322214720801
2010-09-27,take_profit,0.031942321308171,stop_loss,-0.031942321308171
2010-09-28,take_profit,0.031481885567709214,stop_loss,-0.031481885567709214
2010-09-29,take_profit,0.030139030257150208,stop_loss,-0.030139030257150208
2010-09-30,take_profit,0.033207967509293654,stop_loss,-0.033207967509293654
2010-10-01,take_profit,0.03202211592810657,stop_loss,-0.03202211592810657
2010-10-04,take_profit,0.03665993701869642,stop_loss,-0.03665993701869642
2010-10-05,time_limit,0.02309540529755862,time_limit,-0.02309540529755862
2010-10-06,time_limit,0.02025323715974863,time_limit,-0.02025323715974863
2010-10-07,time_limit,0.021658347776453462,time_limit,-0.021658347776453462
2010-10-08,time_limit,0.016732428224496596,time_limit,-0.016732428224496596
2010-10-11,time_limit,0.01611605378854897,time_limit,-0.01611605378854897
2010-10-12,time_limit,0.02102438538655251,time_limit,-0.02102438538655251
2010-10-13,time_limit,0.01721478800144758,time_limit,-0.01721478800144758
2010-10-14,take_profit,0.040864918418569124,stop_loss,-0.040864918418569124
2010-10-15,take_profit,0.03874247652977924,stop_loss,-0.03874247652977924
2010-10-18,take_profit,0.033648670183945156,stop_loss,-0.033648670183945156
2010-10-19,take_profit,0.04737434846050081,stop_loss,-0.04737434846050081
2010-10-20,take_profit,0.03724455297666428,stop_loss,-0.03724455297666428
2010-10-21,take_profit,0.03496135838217665,stop_loss,-0.03496135838217665
2010-10-22,take_profit,0.03303749033992737,stop_loss,-0.03303749033992737
2010-10-25,take_profit,0.033867208785468186,stop_loss,-0.033867208785468186
2010-10-26,take_profit,0.033692818233471554,stop_loss,-0.033692818233471554
2010-10-27,take_profit,0.03277580237691788,stop_loss,-0.03277580237691788
2010-10-28,take_profit,0.03260147582834159,stop_loss,-0.03260147582834159
2010-10-29,take_profit,0.03181694620981824,stop_loss,-0.03181694620981824
2010-11-01,take_profit,0.03146891134955159,stop_loss,-0.03146891134955159
2010-11-02,time_limit,-0.00853796248769364,time_limit,0.00853796248769364
2010-11-03,time_limit,0.002084338521718732,time_limit,-0.002084338521718732
2010-11-04,stop_loss,-0.03353523616003306,take_profit,0.03353523616003306
2010-11-05,stop_loss,-0.03715799903091448,take_profit,0.03715799903091448
2010-11-08,stop_loss,-0.03534997933851231,take_profit,0.03534997933851231
2010-11-09,time_limit,-0.004933549883446164,time_limit,0.004933549883446164
2010-11-10,stop_loss,-0.03226891926961548,take_profit,0.03226891926961548
2010-11-11,time_limit,0.01027623826307409,time_limit,-0.01027623826307409
2010-11-12,time_limit,0.021297575679871214,time_limit,-0.021297575679871214
2010-11-15,time_limit,0.02332760627018789,time_limit,-0.02332760627018789
2010-11-16,take_profit,0.03723762808961182,stop_loss,-0.03723762808961182
2010-11-17,take_profit,0.03671097201523109,stop_loss,-0.03671097201523109
2010-11-18,take_profit,0.03167695997188279,stop_loss,-0.03167695997188279
2010-11-19,take_profit,0.03483241715628987,stop_loss,-0.03483241715628987
2010-11-22,take_profit,0.03569329755017625,stop_loss,-0.03569329755017625
2010-11-23,take_profit,0.03469784430204671,stop_loss,-0.03469784430204671
2010-11-24,take_profit,0.03560711041571375,stop_loss,-0.03560711041571375
2010-11-26,take_profit,0.03164964212239426,stop_loss,-0.03164964212239426
2010-11-29,take_profit,0.03130244601927622,stop_loss,-0.03130244601927622
2010-11-30,take_profit,0.0343486321599457,stop_loss,-0.0343486321599457
2010-12-01,take_profit,0.030244769419822962,stop_loss,-0.030244769419822962
2010-12-02,take_profit,0.03167059646477283,stop_loss,-0.03167059646477283
2010-12-03,time_limit,0.027836451918086074,time_limit,-0.027836451918086074
2010-12-06,take_profit,0.03039873848633756,stop_loss,-0.03039873848633756
2010-12-07,take_profit,0.030547876063903665,stop_loss,-0.030547876063903665
2010-12-08,time_limit,0.025155900793984727,time_limit,-0.025155900793984727
2010-12-09,time_limit,0.021423489377201208,time_limit,-0.021423489377201208
2010-12-10,time_limit,0.02601357711155387,time_limit,-0.02601357711155387
2010-12-13,time_limit,0.024789805281759707,time_limit,-0.024789805281759707
2010-12-14,time_limit,0.029207619523450235,time_limit,-0.029207619523450235
2010-12-15,take_profit,0.033934519201302735,stop_loss,-0.033934519201302735
2010-12-16,time_limit,0.023943240330981705,time_limit,-0.023943240330981705
2010-12-17,time_limit,0.021560742876207975,time_limit,-0.021560742876207975
2010-12-20,time_limit,0.02271288802879214,time_limit,-0.02271288802879214
2010-12-21,time_limit,0.02544092929220441,time_limit,-0.02544092929220441
2010-12-22,time_limit,0.020591247423887765,time_limit,-0.020591247423887765
2010-12-23,time_limit,0.029458799362239566,time_limit,-0.029458799362239566
2010-12-27,take_profit,0.030799606767470556,stop_loss,-0.030799606767470556
2010-12-28,time_limit,0.01923255436169966,time_limit,-0.01923255436169966
2010-12-29,time_limit,0.01715369477665737,time_limit,-0.01715369477665737
2010-12-30,take_profit,0.030225645535611145,stop_loss,-0.030225645535611145
2010-12-31,time_limit,0.026640107251346894,time_limit,-0.026640107251346894
2011-01-03,time_limit,0.016686201633443844,time_limit,-0.016686201633443844
2011-01-04,time_limit,0.02118428625567141,time_limit,-0.02118428625567141
2011-01-05,time_limit,0.01841115418597354,time_limit,-0.01841115418597354
2011-01-06,time_limit,0.002590243442533557,time_limit,-0.002590243442533557
2011-01-07,time_limit,0.012112650997159176,time_limit,-0.012112650997159176
2011-01-10,time_limit,0.02961077913163241,time_limit,-0.02961077913163241
2011-01-11,time_limit,0.02401281499628293,time_limit,-0.02401281499628293
2011-01-12,time_limit,0.01710984534555835,time_limit,-0.01710984534555835
2011-01-13,time_limit,0.021656416650404672,time_limit,-0.021656416650404672
2011-01-14,time_limit,0.020649186573562364,time_limit,-0.020649186573562364
2011-01-18,time_limit,0.023548823462193263,time_limit,-0.023548823462193263
2011-01-19,take_profit,0.0336843341377531,stop_loss,-0.0336843341377531
2011-01-20,take_profit,0.030371503092117967,stop_loss,-0.030371503092117967
2011-01-21,take_profit,0.032718176552683824,stop_loss,-0.032718176552683824
2011-01-24,take_profit,0.031061239722928007,stop_loss,-0.031061239722928007
2011-01-25,take_profit,0.03050262608620252,stop_loss,-0.03050262608620252
2011-01-26,take_profit,0.032235378370564394,stop_loss,-0.032235378370564394
2011-01-27,take_profit,0.03277194033584785,stop_loss,-0.03277194033584785
2011-01-28,take_profit,0.03327571315250539,stop_loss,-0.03327571315250539
2011-01-31,take_profit,0.03023043526038576,stop_loss,-0.03023043526038576
2011-02-01,time_limit,0.002141727763913065,time_limit,-0.002141727763913065
2011-02-02,take_profit,0.030960054123996557,stop_loss,-0.030960054123996557
2011-02-03,time_limit,0.011851676601115075,time_limit,-0.011851676601115075
2011-02-04,time_limit,0.015249464354843964,time_limit,-0.015249464354843964
2011-02-07,time_limit,-0.007880392981499092,time_limit,0.007880392981499092
2011-02-08,time_limit,-0.010258850075215764,time_limit,0.010258850075215764
2011-02-09,time_limit,0.009071902558436665,time_limit,-0.009071902558436665
2011-02-10,time_limit,0.0011335784545272473,time_limit,-0.0011335784545272473
2011-02-11,time_limit,-0.012620967023974744,time_limit,0.012620967023974744
2011-02-14,time_limit,-0.006370522332016343,time_limit,0.006370522332016343
2011-02-15,time_limit,-0.004661011310286713,time_limit,0.004661011310286713
2011-02-16,time_limit,-0.029211531540524017,time_limit,0.029211531540524017
2011-02-17,stop_loss,-0.0321043980105994,take_profit,0.0321043980105994
2011-02-18,stop_loss,-0.03411846387373672,take_profit,0.03411846387373672
2011-02-22,time_limit,-0.02480497524114631,time_limit,0.02480497524114631
2011-02-23,stop_loss,-0.036940800242291814,take_profit,0.036940800242291814
2011-02-24,stop_loss,-0.036278706770473235,take_profit,0.036278706770473235
2011-02-25,stop_loss,-0.04647441347283795,take_profit,0.04647441347283795
2011-02-28,stop_loss,-0.03447244063617926,take_profit,0.03447244063617926
2011-03-01,stop_loss,-0.036278706770473235,take_profit,0.036278706770473235
2011-03-02,stop_loss,-0.038335415180925626,take_profit,0.038335415180925626
2011-03-03,stop_loss,-0.03678697922001212,take_profit,0.03678697922001212
2011-03-04,stop_loss,-0.04748210269708737,take_profit,0.04748210269708737
2011-03-07,stop_loss,-0.03994519483537336,take_profit,0.03994519483537336
2011-03-08,stop_loss,-0.030321215482590334,take_profit,0.030321215482590334
2011-03-09,stop_loss,-0.046906788075705856,take_profit,0.046906788075705856
2011-03-10,time_limit,0.024826837294782807,time_limit,-0.024826837294782807
2011-03-11,stop_loss,-0.03561584972649257,take_profit,0.03561584972649257
2011-03-14,time_limit,0.029134006973860403,time_limit,-0.029134006973860403
2011-03-15,take_profit,0.03012462152574573,stop_loss,-0.03012462152574573
2011-03-16,take_profit,0.03268028919978666,stop_loss,-0.03268028919978666
2011-03-17,take_profit,0.031446046967264586,stop_loss,-0.031446046967264586
2011-03-18,take_profit,0.03209141002002513,stop_loss,-0.03209141002002513
2011-03-21,take_profit,0.030214074206589878,stop_loss,-0.030214074206589878
2011-03-22,take_profit,0.03070607491401244,stop_loss,-0.03070607491401244
2011-03-23,take_profit,0.030849913883428993,stop_loss,-0.030849913883428993
2011-03-24,time_limit,0.0050417531952998,time_limit,-0.0050417531952998
2011-03-25,time_limit,0.005636181247188431,time_limit,-0.005636181247188431
2011-03-28,time_limit,-0.003206747038949247,time_limit,0.003206747038949247
2011-03-29,time_limit,-0.004170935327811039,time_limit,0.004170935327811039
2011-03-30,time_limit,0.0024853330477525174,time_limit,-0.0024853330477525174
2011-03-31,time_limit,0.008974741871692924,time_limit,-0.008974741871692924
2011-04-01,time_limit,0.0036801191828568004,time_limit,-0.0036801191828568004
2011-04-04,time_limit,0.01148113149111113,time_limit,-0.01148113149111113
2011-04-05,time_limit,0.018237813016831014,time_limit,-0.018237813016831014
2011-04-06,time_limit,0.01833001976815771,time_limit,-0.01833001976815771
2011-04-07,time_limit,0.023327300230584602,time_limit,-0.023327300230584602
2011-04-08,time_limit,0.025289996597533136,time_limit,-0.025289996597533136
2011-04-11,time_limit,0.024686894196243425,time_limit,-0.024686894196243425
2011-04-12,take_profit,0.031946506371790986,stop_loss,-0.031946506371790986
2011-04-13,take_profit,0.03202490285482557,stop_loss,-0.03202490285482557
2011-04-14,take_profit,0.031240927289653136,stop_loss,-0.031240927289653136
2011-04-15,take_profit,0.03082390273367377,stop_loss,-0.03082390273367377
2011-04-18,take_profit,0.03239904550463401,stop_loss,-0.03239904550463401
2011-04-19,take_profit,0.03320384803965059,stop_loss,-0.03320384803965059
2011-04-20,time_limit,0.01487577697600777,time_limit,-0.01487577697600777
2011-04-21,time_limit,0.0019434850157692312,time_limit,-0.0019434850157692312
2011-04-25,time_limit,-0.0033676300263643477,time_limit,0.0033676300263643477
2011-04-26,time_limit,-0.012018532190143752,time_limit,0.012018532190143752
2011-04-27,time_limit,-0.009655955530951457,time_limit,0.009655955530951457
2011-04-28,time_limit,-0.010505891769241264,time_limit,0.010505891769241264
2011-04-29,time_limit,-0.020669981948360054,time_limit,0.020669981948360054
2011-05-02,stop_loss,-0.03053876366513407,take_profit,0.03053876366513407
2011-05-03,time_limit,-0.027849240102136807,time_limit,0.027849240102136807
2011-05-04,time_limit,-0.018097032629883138,time_limit,0.018097032629883138
2011-05-05,time_limit,-0.00456538416193764,time_limit,0.00456538416193764
2011-05-06,time_limit,-0.005141920706451321,time_limit,0.005141920706451321
2011-05-09,time_limit,0.0013353958996519403,time_limit,-0.0013353958996519403
2011-05-10,time_limit,-0.029439685875845327,time_limit,0.029439685875845327
2011-05-11,time_limit,-0.020157980167009974,time_limit,0.020157980167009974
2011-05-12,stop_loss,-0.03449782139002755,take_profit,0.03449782139002755
2011-05-13,stop_loss,-0.03730215268868831,take_profit,0.03730215268868831
2011-05-16,stop_loss,-0.03115851896241786,take_profit,0.03115851896241786
2011-05-17,stop_loss,-0.031013059428917987,take_profit,0.031013059428917987
2011-05-18,stop_loss,-0.03959512105831446,take_profit,0.03959512105831446
2011-05-19,stop_loss,-0.03163059195917553,take_profit,0.03163059195917553
2011-05-20,stop_loss,-0.03420397648455657,take_profit,0.03420397648455657
2011-05-23,stop_loss,-0.03377258053072631,take_profit,0.03377258053072631
2011-05-24,stop_loss,-0.032967407784377095,take_profit,0.032967407784377095
2011-05-25,stop_loss,-0.036181016317539456,take_profit,0.036181016317539456
2011-05-26,stop_loss,-0.030375842468458456,take_profit,0.030375842468458456
2011-05-27,stop_loss,-0.03348045100507221,take_profit,0.03348045100507221
2011-05-31,stop_loss,-0.03320928676693431,take_profit,0.03320928676693431
2011-06-01,stop_loss,-0.03238056578609887,take_profit,0.03238056578609887
2011-06-02,stop_loss,-0.031352004750496154,take_profit,0.031352004750496154
2011-06-03,time_limit,-0.022859605133951848,time_limit,0.022859605133951848
2011-06-06,time_limit,-0.003609057273837502,time_limit,0.003609057273837502
2011-06-07,time_limit,0.010022865927220636,time_limit,-0.010022865927220636
2011-06-08,time_limit,0.022956417720474864,time_limit,-0.022956417720474864
2011-06-09,time_limit,0.024917101891515178,time_limit,-0.024917101891515178
2011-06-10,take_profit,0.0393752756536172,stop_loss,-0.0393752756536172
2011-06-13,take_profit,0.038561283239662555,stop_loss,-0.038561283239662555
2011-06-14,take_profit,0.04070477861502933,stop_loss,-0.04070477861502933
2011-06-15,take_profit,0.03423177844062548,stop_loss,-0.03423177844062548
2011-06-16,take_profit,0.03195668754317116,stop_loss,-0.03195668754317116
2011-06-17,take_profit,0.03872521098000687,stop_loss,-0.03872521098000687
2011-06-20,take_profit,0.03343794499039128,stop_loss,-0.03343794499039128
2011-06-21,take_profit,0.034530922724302464,stop_loss,-0.034530922724302464
2011-06-22,take_profit,0.04080190498983345,stop_loss,-0.04080190498983345
2011-06-23,take_profit,0.04380362308655852,stop_loss,-0.04380362308655852
2011-06-24,take_profit,0.030833764493748247,stop_loss,-0.030833764493748247
2011-06-27,take_profit,0.03149925519898999,stop_loss,-0.03149925519898999
2011-06-28,take_profit,0.033253634913763555,stop_loss,-0.033253634913763555
2011-06-29,take_profit,0.03549570017013773,stop_loss,-0.03549570017013773
2011-06-30,time_limit,0.019777035179010624,time_limit,-0.019777035179010624
2011-07-01,time_limit,-0.0006719984114117156,time_limit,0.0006719984114117156
2011-07-05,time_limit,-0.003586962952388512,time_limit,0.003586962952388512
