Date,Close,High,Low,Open,Volume
2010-07-27,84.20699310302734,84.7656035315881,83.87484355990613,84.67501572184067,204855600
2010-07-28,83.66345977783203,84.29001236883373,83.38415174395199,84.0333498427009,163056200
2010-07-29,83.2558364868164,84.41080363829673,82.59154319793042,84.1843370065499,220149100
2010-07-30,83.24071502685547,83.68609775652462,82.26692372562674,82.41034718155049,220070600
2010-08-02,85.12041473388672,85.25629359463983,84.19945865092535,84.53915292316456,188263200
2010-08-03,84.71273803710938,85.12791908887785,84.43343002246615,84.90900868954202,146657300
2010-08-04,85.2789077758789,85.38459065548855,84.667456006811,84.94675829180004,158171700
2010-08-05,85.1883316040039,85.23362838664833,84.60707568685338,84.73540409256007,140473800
2010-08-06,84.84107971191406,84.97695852962491,83.73140366048976,84.35040588355352,239728300
2010-08-09,85.29398345947266,85.43741266029541,84.78821468506486,85.24114203168803,120800400
2010-08-10,84.83353424072266,85.2864674990538,84.07110849172219,84.56932701288657,242916300
2010-08-11,82.50851440429688,83.55779877264646,82.37263556296381,83.52760283465174,273406900
2010-08-12,82.00273895263672,82.29714214650241,81.22521227348955,81.2629586354872,239542600
2010-08-13,81.7611312866211,82.25180492055908,81.6629988635467,81.74603620587234,158698500
2010-08-16,81.72342681884766,81.98763404332702,80.9081538753523,81.20255703395581,147895300
2010-08-17,82.72740173339844,83.33130880577993,82.19143694232008,82.42545395649236,172270300
2010-08-18,82.8783950805664,83.32377215662098,82.21410179856979,82.68967480916315,182922100
2010-08-19,81.43655395507812,82.65191273252238,81.09685983486916,82.44809741225392,265847600
2010-08-20,81.17235565185547,81.4818596363911,80.58354937416685,81.19500116110731,209714200
2010-08-23,80.86288452148438,81.95746007017623,80.82513815389345,81.55737391457558,163490300
2010-08-24,79.66259002685547,80.31178813959838,79.23985851503585,79.97963866072017,280677800
2010-08-25,79.97209167480469,80.27403945488618,78.72653692447194,79.2247553690342,272234800
2010-08-26,79.43611907958984,80.45520713552956,79.17190615903007,80.34952427101932,224439500
2010-08-27,80.66658020019531,80.74961756690233,78.74163144003745,79.93434474429773,272649000
2010-08-30,79.49649810791016,80.70431203944125,79.48895344631873,80.45519998411669,167238600
2010-08-31,79.49649810791016,80.00227263943435,78.87749605967812,79.20209504590245,273933100
2010-09-01,81.87440490722656,81.98763822614764,80.51562235803121,80.56846380562294,256828100
2010-09-02,82.63683319091797,82.65192827851301,81.89704719447691,82.07067237789089,156112200
2010-09-03,83.7087631225586,83.78425007926248,82.99917305911372,83.4445558944522,212197300
2010-09-07,82.76512908935547,83.42187744789071,82.69719258292943,83.31619459837239,141973700
2010-09-08,83.34642791748047,83.67857169673103,82.89349463428128,82.93124099430986,149924400
2010-09-09,83.73140716552734,84.30511839313175,83.50494629938638,84.2824728824462,147017900
2010-09-10,84.15414428710938,84.25227675294755,83.69366637328666,83.88238664094234,127819000
2010-09-13,85.09020233154297,85.26382176713338,84.64481946772973,84.98451943354375,178503500
2010-09-14,85.03733825683594,85.52046159322755,84.60705635538453,84.92410496502568,209823600
2010-09-15,85.36194610595703,85.46007856404422,84.53157814571551,84.78823492499822,168608400
2010-09-16,85.33929443359375,85.39213587017585,84.81087430848811,85.09773275789206,199962900
2010-09-17,85.37118530273438,85.8720769020627,85.13592119462983,85.78859496884131,195836900
2010-09-20,86.67652130126953,86.86625188965077,85.3939406709746,85.66715318145303,214555200
2010-09-21,86.5019760131836,87.15464393755005,86.14528156571888,86.74483094484408,268389100
2010-09-22,86.07698822021484,86.8510924096225,85.83413325277931,86.36538247475144,191322400
2010-09-23,85.37877655029297,86.2667144367875,85.13592159526578,85.37118570447744,202354300
2010-09-24,87.1394271850586,87.200142337039,86.25148980027859,86.32738084519632,209671800
2010-09-27,86.7220458984375,87.26847086337195,86.63856977501678,87.16981305197113,128761800
2010-09-28,87.02562713623047,87.30643049872803,85.89483442151233,86.83589654295007,209207500
2010-09-29,86.87385559082031,87.2077833286268,86.53233700712217,86.80554955803312,179665800
2010-09-30,86.61581420898438,87.87562821269665,86.20599540500997,87.31402723989554,287106700
2010-10-01,86.98007202148438,87.36712395677972,86.46400470446284,87.26846036712824,174638700
2010-10-04,86.327392578125,87.16220576591216,85.89480719417332,86.79792638475095,166153200
2010-10-05,88.06535339355469,88.27785073286869,87.02562765177608,87.12429126654203,229634100
2010-10-06,88.05776977539062,88.28544882340867,87.70107530221777,88.05017892975837,148626600
2010-10-07,87.95150756835938,88.43721739197542,87.42026425819114,88.41445064869933,164860000
2010-10-08,88.44481658935547,88.68767152409923,87.73901853055044,88.07294623711749,177760100
2010-10-11,88.52832794189453,88.77118295736078,88.22475772503165,88.58145229558652,103098300
2010-10-12,88.8014907836914,89.05952155981711,87.76935609895445,88.23988417074065,182210000
2010-10-13,89.49214935302734,89.97027428468665,89.08233046451356,89.29483365087314,194347200
2010-10-14,89.14302062988281,89.5604302482337,88.58141969892557,89.40864230059785,217764300
2010-10-15,89.32516479492188,89.81846551643011,88.61178167116324,89.76534117965959,243705000
2010-10-18,89.7653579711914,90.06133730143863,89.02920217386695,89.35553910082152,141204800
2010-10-19,88.58899688720703,89.4389861024632,88.0501569938135,88.93810042777542,280604700
2010-10-20,89.45416259765625,89.88674802391644,88.69524039087578,88.74836471374573,200051800
2010-10-21,89.65150451660156,90.38006935414153,88.95329727105725,89.8564168150426,221585500
2010-10-22,89.81846618652344,89.95507245211228,89.55284450068916,89.7881085952683,108212400
2010-10-25,90.08406066894531,90.8885221189803,90.0157604518353,90.41798828179442,151145700
2010-10-26,90.09925842285156,90.19032539523862,89.45417561126622,89.62872450175327,158982900
2010-10-27,89.84122467041016,89.9398882804456,88.99123535390763,89.4693543444403,190024000
2010-10-28,89.85639190673828,90.39522598752886,89.42380647342094,90.35727756052398,168576000
2010-10-29,89.92471313476562,90.09926783360245,89.60596711788277,89.7653401263242,144305500
2010-11-01,89.9550552368164,90.8809413274902,89.43898786447942,90.3648739551532,174074800
2010-11-02,90.66848754882812,90.88098495884712,90.38768409123436,90.63053910127323,158345900
2010-11-03,91.0327377319336,91.08586206725974,89.89435415484337,90.8278312357094,226702800
2010-11-04,92.78584289550781,92.83137638110018,91.04791011728057,92.04209648683207,215039400
2010-11-05,93.13495635986328,93.28673852138023,92.72513757562551,92.84656214681542,180654100
2010-11-08,92.96039581298828,93.1121837550715,92.54299200002482,92.84655630395535,156107100
2010-11-09,92.29254913330078,93.30950232162834,91.92067879623812,93.21084449876791,186621600
2010-11-10,92.6644287109375,92.70996799459118,91.57158433526733,92.26979159002413,221387400
2010-11-11,92.31531524658203,92.45192150274909,91.58675047706375,91.86755383421772,158017600
2010-11-12,91.22248077392578,92.09524279345933,90.8050768794491,91.69301480109564,239068800
2010-11-15,91.09346008300781,91.8675642188311,91.05551743485569,91.5108697435124,163940800
2010-11-16,89.67424774169922,90.68360984256502,89.2416565397495,90.5318277223178,299566200
2010-11-17,89.71980285644531,90.09167319381241,89.4465903420194,89.71221201156733,172308900
2010-11-18,91.04032135009766,91.36665818122981,90.57737826895395,90.58496911343177,197723700
2010-11-19,91.290771484375,91.32871412834784,90.50149153425163,90.9947922268435,156852900
2010-11-22,91.21488952636719,91.2528321741337,90.13721526568553,90.83542830798991,181361000
2010-11-23,89.89436340332031,90.32694897551497,89.54525976524383,90.13721835981347,222309000
2010-11-24,91.22248077392578,91.2452533122739,90.44838238354346,90.46355828565646,140046100
2010-11-26,90.15997314453125,90.92648051215126,90.15997314453125,90.43318564055426,76007800
2010-11-29,90.43318939208984,90.67604431083849,89.35551526190713,89.9322978652294,223642300
2010-11-30,89.92471313476562,90.44078059596002,89.40864567357123,89.53766688145862,233930700
2010-12-01,91.83721923828125,92.01176818201314,91.21490297995975,91.22248803656059,221037200
2010-12-02,93.01350402832031,93.08181003795156,91.92824503847432,91.98136936146886,191213600
2010-12-03,93.26396942138672,93.37021808978963,92.67201090025102,92.69477764489191,151288900
2010-12-06,93.16529846191406,93.37779576875849,92.96797705265108,93.06663486222389,103050500
2010-12-07,93.21845245361328,94.11398123895493,93.16532810999637,94.06085689533802,206581000
2010-12-08,93.55992889404297,93.63581995683437,92.89967027862923,93.3322557056688,138019200
2010-12-09,93.92420196533203,94.12151754507043,93.46125901497099,94.0835749136359,123705100
2010-12-10,94.47064971923828,94.56171668885696,93.90145799865111,94.21261312837761,117571700
2010-12-13,94.5313720703125,95.01708194196827,94.5010144795692,94.90324821432895,133812700
2010-12-14,94.61481475830078,95.0398150623306,94.32642645101869,94.67552991460732,147249600
2010-12-15,94.18225860595703,94.81216552019532,94.02288561382164,94.44029520521275,160823100
2010-12-16,94.72870635986328,94.79701239582725,93.91665951525533,94.24299642234746,185035200
2010-12-17,94.8301773071289,94.95224047509575,94.46397616208891,94.66233535817598,141075300
2010-12-20,95.05903625488281,95.28791266999404,94.58603353382084,95.08955349826891,119085500
2010-12-21,95.66173553466797,95.72277001941073,95.26502302497765,95.35656893152297,94965500
2010-12-22,95.95929718017578,95.98981443075472,95.6770227983187,95.73042653168926,78878100
2010-12-23,95.82195281982422,95.9592775089934,95.58545145203199,95.85247006414727,70053700
2010-12-27,95.860107421875,95.95165334056983,95.39472959994424,95.46338903896536,58126000
2010-12-28,95.99740600585938,96.08895189965054,95.7456431567976,96.0508097174269,55309100
2010-12-29,96.06607818603516,96.27969306067833,96.05082247523298,96.11185695957926,58033100
2010-12-30,95.91351318359375,96.22630478005566,95.76855771515766,95.97454767773208,76616900
2010-12-31,95.93638610839844,96.02793783667009,95.61596379030095,95.76854418351816,91218900
2011-01-03,96.92816925048828,97.34776821235612,95.89823129733887,96.66877561573624,138725200
2011-01-04,96.87478637695312,97.1723222610335,96.27208384186038,97.14180501387528,137409700
2011-01-05,97.37828826904297,97.43932275199303,96.47805001751972,96.56960174194482,133975300
2011-01-06,97.18758392333984,97.52326784205819,96.89767878844589,97.41646038075146,122519000
2011-01-07,96.99681854248047,97.47745193531829,96.2415358335731,97.31724080437235,156034600
2011-01-10,96.87478637695312,97.0121110788802,96.27970878822262,96.56961972594075,122401700
2011-01-11,97.21810150146484,97.45460290650603,96.85190033248062,97.22573226888976,110287000
2011-01-12,98.095458984375,98.20226645201791,97.24099342266128,97.81318460013465,107929200
2011-01-13,97.93521881103516,98.17935676001527,97.69109250319318,98.13358380486603,129048400
2011-01-14,98.6447525024414,98.66763898418364,97.72925830933104,97.79791775455777,117677900
2011-01-18,98.81256103515625,98.90410693115598,98.43872922459684,98.5531615945965,114401300
2011-01-19,97.84368133544922,98.82783487941217,97.58429347315067,98.72866401508574,151958400
2011-01-20,97.7139663696289,97.95809264596352,96.9891950234149,97.6224146505772,175745700
2011-01-21,97.93521881103516,98.5455520423473,97.82841136864089,98.32431221207995,151462900
2011-01-24,98.49214172363281,98.60657409707804,97.85128550892952,97.87417198361857,113715500
2011-01-25,98.5455322265625,98.6294531745071,97.73684580517032,98.23273490775661,167552200
2011-01-26,98.92700958251953,99.21692048877571,98.59132572077831,98.78969071606443,141281500
2011-01-27,99.17113494873047,99.33897685830237,98.77441664963898,98.94988350377807,123302700
2011-01-28,97.43932342529297,99.44578986701836,97.27911227186848,99.28557289302518,295637300
2011-01-31,98.17170715332031,98.24800316254233,97.46220316032924,97.70634107693041,149249200
2011-02-01,99.74332427978516,99.9187911412738,98.70576135948916,98.76679584199331,167194300
2011-02-02,99.55258178710938,99.81959451396689,99.4305128393905,99.48391072830778,118323600
2011-02-03,99.77385711669922,99.92643753514201,98.85073801837956,99.3771387158362,145886700
2011-02-04,100.05614471435547,100.09429273429961,99.3542653837198,99.81201834076715,134634800
2011-02-07,100.68168640136719,101.00973358889044,100.26970662966924,100.27734321430428,112439100
2011-02-08,101.13948059082031,101.19287849948698,100.49862419884116,100.77327361222083,99072800
2011-02-09,100.91059112548828,101.18524050344763,100.4070653257064,100.86481816935145,146436700
2011-02-10,100.94871520996094,101.06314757318121,100.17054021665624,100.3994165842324,162708500
2011-02-11,101.55142974853516,101.6811236635819,100.52912831854019,100.55201479524622,137710300
2011-02-14,101.79556274414062,101.87948371129637,101.37596954950034,101.49040194055888,101690700
2011-02-15,101.4751205444336,101.63533750169178,100.94872000746797,101.48275712976829,119575400
2011-02-16,102.11595916748047,102.23801645934262,101.61243354972125,101.81842341901078,130183500
2011-02-17,102.4211654663086,102.55848434622602,101.72691119702105,101.81846875810537,109810500
2011-02-18,102.63473510742188,102.75680404093725,102.27616489092937,102.51266617390651,130002400
2011-02-22,100.5749282836914,102.65767971127538,100.30027884831786,101.55908196978116,233116400
2011-02-23,99.95694732666016,100.75800896850784,99.3389891473068,100.5138710185154,227584000
2011-02-24,99.88827514648438,100.27736854483426,98.94989464900996,99.85013877821625,260431400
2011-02-25,100.95634460449219,101.01737908127893,100.24682899784041,100.30786347462715,141686900
2011-02-28,101.58194732666016,101.7116528907052,100.99451220075446,101.3301960676368,141585500
2011-03-01,99.88827514648438,101.99392419787037,99.85776372364226,101.90237828820595,258565500
2011-03-02,100.1019058227539,100.5672836180801,99.44579961362416,99.75096041925443,200277400
2011-03-03,101.82604217529297,101.94047451731564,101.00209438932929,101.00971933175298,176480100
2011-03-04,101.06314849853516,101.94813091932706,100.3994175035091,101.74976596641483,277202300
2011-03-07,100.2697525024414,101.5896017232623,99.74335177287924,101.36072526106894,216790400
2011-03-08,101.1470718383789,101.46749410704378,99.99507666000264,100.4299312956421,174615000
2011-03-09,101.00214385986328,101.31494126944375,100.39944716145577,100.9487459544764,153806000
2011-03-10,99.13299560546875,100.07900102447397,99.03381311174552,99.94168216344589,301291800
2011-03-11,99.81961822509766,100.17818856848683,98.78969179205205,98.81257827004384,225621800
2011-03-14,99.21693420410156,99.54498152451767,98.46164541077593,99.17116124228907,234974100
2011-03-15,98.08016967773438,98.66761640400807,96.50856953834804,96.57722896786198,359585400
2011-03-16,96.26445770263672,98.0878269294335,95.57783415999337,97.76739290858323,468670300
2011-03-17,97.53848266601562,97.95045662430596,96.96629758292923,97.65292084674644,254303700
2011-03-18,97.89326477050781,98.75144200580515,97.7017078216708,98.72078634663457,230435400
2011-03-21,99.41040802001953,99.61728112679968,98.99663842304038,99.11157961851656,153992600
2011-03-22,99.06560516357422,99.5253466040047,98.97366155217232,99.39508925728184,129538600
2011-03-23,99.34909057617188,99.6096051991445,98.32234822089815,98.78973591356278,148603100
2011-03-24,100.2992172241211,100.44480238097594,99.35676027673009,99.91610331311725,159129800
2011-03-25,100.60568237304688,101.04242600866714,100.2915262630451,100.55971058947684,155642800
2011-03-28,100.36050415039062,101.08076008258939,100.32986018574071,100.82024546208987,109762400
2011-03-29,101.03479766845703,101.0654416359515,99.94675560092418,100.27622794125016,129798800
2011-03-30,101.73209381103516,102.03092226036277,101.41793752818242,101.56352271739277,135835000
2011-03-31,101.59415435791016,101.87766663100197,101.48688291968105,101.60182411959717,132537100
2011-04-01,102.02326202392578,102.49833137387249,101.77807512318668,102.22248880322074,153850100
2011-04-04,102.1075210571289,102.42167728771607,101.81636241885901,102.23777839114348,100768900
2011-04-05,102.09220123291016,102.5442728508275,101.86233054341879,101.90830234297528,120791500
2011-04-06,102.41400146484375,102.67451608771327,102.0002319422088,102.58257250121987,120411600
2011-04-07,102.15348815917969,102.6591895831214,101.64777504353047,102.23010391834298,170731500
2011-04-08,101.80099487304688,102.6668357638586,101.3795673734613,102.60553615558207,147945400
2011-04-11,101.4945297241211,102.25308769012219,101.24933123979656,101.90828755178467,121385400
2011-04-12,100.73597717285156,101.1267491704319,100.36819107561658,100.92753413686906,161187400
2011-04-13,100.72832489013672,101.27999822182815,100.34521094009189,101.20338244684513,162059000
2011-04-14,100.80490112304688,100.95814430461114,99.8164726640079,100.14594491978579,161220400
2011-04-15,101.17271423339844,101.42557081206732,100.6899986665837,100.98882704288177,170006700
